2025-08-06 15:36:06,473 DEBUG   HandlerThread:23508 [system_monitor.py:probe():223] {'os': 'Linux-6.14.0-27-generic-x86_64-with-glibc2.39', 'python': '3.10.0', 'heartbeatAt': '2025-08-06T20:36:06.470191', 'startedAt': '2025-08-06T20:36:00.015307', 'docker': None, 'cuda': None, 'args': ('--trainval_artifact', 'clean_sample.csv:latest', '--val_size', '0.2', '--random_seed', '42', '--stratify_by', 'neighbourhood_group', '--rf_config', '/home/dennis-grisham/D501_Project_1_NYC_Airbnb/rf_config.json', '--max_tfidf_features', '5', '--output_artifact', 'random_forest_model'), 'state': 'running', 'program': '/home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/run.py', 'codePathLocal': 'run.py', 'codePath': 'src/train_random_forest/run.py', 'git': {'remote': 'https://github.com/DennisGrisham/NYC_airbnb_price_prediction.git', 'commit': '851ba1c92b0bc5d9091c41e26709759f5f7e4626'}, 'email': 'dgrish1@wgu.edu', 'root': '/home/dennis-grisham/D501_Project_1_NYC_Airbnb', 'host': 'dennis-grisham-GE75-Raider-10SE', 'username': 'dennis-grisham', 'executable': '/home/dennis-grisham/miniconda3/envs/mlflow-d20df18b17b0c54747eba2677649d2bbc0879a75/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3183.3218333333334, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 4303.123, 'min': 800.0, 'max': 5000.0}, {'current': 4300.075, 'min': 800.0, 'max': 5000.0}, {'current': 4300.074, 'min': 800.0, 'max': 5000.0}, {'current': 800.0, 'min': 800.0, 'max': 5000.0}, {'current': 800.0, 'min': 800.0, 'max': 5000.0}, {'current': 4507.037, 'min': 800.0, 'max': 5000.0}, {'current': 800.0, 'min': 800.0, 'max': 5000.0}, {'current': 4299.965, 'min': 800.0, 'max': 5000.0}, {'current': 800.0, 'min': 800.0, 'max': 5000.0}, {'current': 4292.995, 'min': 800.0, 'max': 5000.0}, {'current': 4299.972, 'min': 800.0, 'max': 5000.0}, {'current': 4303.48, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 91.11075210571289, 'used': 40.4653205871582}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 31.09908676147461}}
2025-08-06 15:36:06,473 INFO    HandlerThread:23508 [system_monitor.py:probe():224] Finished collecting system info
2025-08-06 15:36:06,473 INFO    HandlerThread:23508 [system_monitor.py:probe():227] Publishing system info
2025-08-06 15:36:06,473 DEBUG   HandlerThread:23508 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-08-06 15:36:06,473 DEBUG   HandlerThread:23508 [system_info.py:_save_pip():68] Saving pip packages done
2025-08-06 15:36:06,473 DEBUG   HandlerThread:23508 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-08-06 15:36:07,302 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/conda-environment.yaml
2025-08-06 15:36:07,303 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/requirements.txt
2025-08-06 15:36:07,490 DEBUG   HandlerThread:23508 [system_info.py:_save_conda():87] Saving conda packages done
2025-08-06 15:36:07,490 INFO    HandlerThread:23508 [system_monitor.py:probe():229] Finished publishing system info
2025-08-06 15:36:07,492 DEBUG   SenderThread:23508 [sender.py:send():380] send: files
2025-08-06 15:36:07,492 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2025-08-06 15:36:07,496 DEBUG   SenderThread:23508 [sender.py:send():380] send: telemetry
2025-08-06 15:36:07,496 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: stop_status
2025-08-06 15:36:07,496 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: stop_status
2025-08-06 15:36:07,498 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: internal_messages
2025-08-06 15:36:07,793 INFO    wandb-upload_0:23508 [upload_job.py:push():131] Uploaded file /tmp/tmpkxvh6tybwandb/pr7woeuo-wandb-metadata.json
2025-08-06 15:36:08,302 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/conda-environment.yaml
2025-08-06 15:36:08,303 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/wandb-metadata.json
2025-08-06 15:36:12,498 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:17,499 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:22,496 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: internal_messages
2025-08-06 15:36:24,952 ERROR   SenderThread:23508 [internal_api.py:execute():370] 500 response executing GraphQL.
2025-08-06 15:36:24,952 ERROR   SenderThread:23508 [internal_api.py:execute():371] {"errors":[{"message":"context deadline exceeded","path":["project","run"]}],"data":{"project":{"run":null}}}
2025-08-06 15:36:27,502 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:32,504 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:37,504 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: internal_messages
2025-08-06 15:36:42,279 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: status_report
2025-08-06 15:36:42,508 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:47,460 DEBUG   SenderThread:23508 [sender.py:send():380] send: config
2025-08-06 15:36:47,461 DEBUG   SenderThread:23508 [sender.py:send():380] send: use_artifact
2025-08-06 15:36:47,509 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:36:48,276 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: log_artifact
2025-08-06 15:36:48,277 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: log_artifact
2025-08-06 15:36:48,323 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/config.yaml
2025-08-06 15:36:48,323 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/output.log
2025-08-06 15:36:50,076 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: partial_history
2025-08-06 15:36:50,324 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/output.log
2025-08-06 15:36:50,324 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/media/images/feature_importance_0_7d6b222ae3603c44a99c.png
2025-08-06 15:36:50,324 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/media/images
2025-08-06 15:36:50,324 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/media
2025-08-06 15:36:51,085 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: poll_exit
2025-08-06 15:36:54,317 INFO    wandb-upload_0:23508 [upload_job.py:push():131] Uploaded file /tmp/tmpkxvh6tybwandb/ia19qmmq-media/images/feature_importance_0_7d6b222ae3603c44a99c.png
2025-08-06 15:36:56,086 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:01,087 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:06,089 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:06,461 DEBUG   SystemMonitor:23508 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-08-06 15:37:10,702 INFO    wandb-upload_2:23508 [upload_job.py:push():86] Skipped uploading /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmp1pokmmnt
2025-08-06 15:37:10,702 INFO    wandb-upload_4:23508 [upload_job.py:push():86] Skipped uploading /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmpell8rztw
2025-08-06 15:37:10,702 INFO    wandb-upload_5:23508 [upload_job.py:push():86] Skipped uploading /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmpmc64h632
2025-08-06 15:37:10,702 INFO    wandb-upload_1:23508 [upload_job.py:push():86] Skipped uploading /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmp5hgq0u50
2025-08-06 15:37:10,886 INFO    wandb-upload_0:23508 [upload_job.py:push():89] Uploaded file /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmpy9ffelhh
2025-08-06 15:37:11,090 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:13,120 INFO    wandb-upload_3:23508 [upload_job.py:push():89] Uploaded file /home/dennis-grisham/.local/share/wandb/artifacts/staging/tmpakkturmd
2025-08-06 15:37:16,091 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:21,092 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:21,149 INFO    SenderThread:23508 [sender.py:send_request_log_artifact():1446] logged artifact random_forest_model - {'id': 'QXJ0aWZhY3Q6MTkzNTAzNjU3Mw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcwNTMwNDAyNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTkzNTAyNTg3Mw==', 'versionIndex': 65}}}
2025-08-06 15:37:21,151 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: status_report
2025-08-06 15:37:25,347 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: summary_record
2025-08-06 15:37:25,347 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-08-06 15:37:25,347 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: summary_record
2025-08-06 15:37:25,347 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-08-06 15:37:25,348 DEBUG   SenderThread:23508 [sender.py:send():380] send: files
2025-08-06 15:37:25,348 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file media/images/feature_importance_0_7d6b222ae3603c44a99c.png with policy now
2025-08-06 15:37:25,348 DEBUG   SenderThread:23508 [sender.py:send():380] send: history
2025-08-06 15:37:25,348 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: summary_record
2025-08-06 15:37:25,350 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-08-06 15:37:25,350 DEBUG   SenderThread:23508 [sender.py:send():380] send: exit
2025-08-06 15:37:25,350 INFO    SenderThread:23508 [sender.py:send_exit():585] handling exit code: 0
2025-08-06 15:37:25,350 INFO    SenderThread:23508 [sender.py:send_exit():587] handling runtime: 43
2025-08-06 15:37:25,350 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-08-06 15:37:25,350 INFO    SenderThread:23508 [sender.py:send_exit():593] send defer
2025-08-06 15:37:25,350 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: poll_exit
2025-08-06 15:37:25,351 DEBUG   SenderThread:23508 [sender.py:send():380] send: stats
2025-08-06 15:37:25,351 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,351 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 0
2025-08-06 15:37:25,351 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,351 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 0
2025-08-06 15:37:25,351 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 1
2025-08-06 15:37:25,351 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,351 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 1
2025-08-06 15:37:25,351 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,352 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 1
2025-08-06 15:37:25,352 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 2
2025-08-06 15:37:25,352 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,352 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 2
2025-08-06 15:37:25,352 INFO    HandlerThread:23508 [system_monitor.py:finish():203] Stopping system monitor
2025-08-06 15:37:25,352 DEBUG   SystemMonitor:23508 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-08-06 15:37:25,352 DEBUG   SystemMonitor:23508 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-08-06 15:37:25,353 INFO    HandlerThread:23508 [interfaces.py:finish():202] Joined cpu monitor
2025-08-06 15:37:25,353 INFO    HandlerThread:23508 [interfaces.py:finish():202] Joined disk monitor
2025-08-06 15:37:25,383 INFO    HandlerThread:23508 [interfaces.py:finish():202] Joined gpu monitor
2025-08-06 15:37:25,384 INFO    HandlerThread:23508 [interfaces.py:finish():202] Joined memory monitor
2025-08-06 15:37:25,384 INFO    HandlerThread:23508 [interfaces.py:finish():202] Joined network monitor
2025-08-06 15:37:25,384 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,384 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 2
2025-08-06 15:37:25,384 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 3
2025-08-06 15:37:25,384 DEBUG   SenderThread:23508 [sender.py:send():380] send: stats
2025-08-06 15:37:25,384 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,384 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 3
2025-08-06 15:37:25,385 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,385 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 3
2025-08-06 15:37:25,385 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 4
2025-08-06 15:37:25,385 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,385 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 4
2025-08-06 15:37:25,385 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,385 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 4
2025-08-06 15:37:25,385 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 5
2025-08-06 15:37:25,385 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,385 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 5
2025-08-06 15:37:25,385 DEBUG   SenderThread:23508 [sender.py:send():380] send: summary
2025-08-06 15:37:25,385 INFO    SenderThread:23508 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2025-08-06 15:37:25,386 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,386 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 5
2025-08-06 15:37:25,386 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 6
2025-08-06 15:37:25,386 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,386 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 6
2025-08-06 15:37:25,386 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,386 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 6
2025-08-06 15:37:25,386 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 7
2025-08-06 15:37:25,386 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: status_report
2025-08-06 15:37:25,386 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,386 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 7
2025-08-06 15:37:25,386 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,386 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 7
2025-08-06 15:37:25,508 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 8
2025-08-06 15:37:25,508 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,508 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 8
2025-08-06 15:37:25,508 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:25,508 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 8
2025-08-06 15:37:25,508 INFO    SenderThread:23508 [job_builder.py:build():298] Attempting to build job artifact
2025-08-06 15:37:25,508 INFO    SenderThread:23508 [job_builder.py:_get_source_type():428] is repo sourced job
2025-08-06 15:37:25,509 INFO    SenderThread:23508 [job_builder.py:build():404] adding wandb-job metadata file
2025-08-06 15:37:25,514 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 9
2025-08-06 15:37:25,514 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:25,514 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 9
2025-08-06 15:37:25,514 DEBUG   SenderThread:23508 [sender.py:send():380] send: artifact
2025-08-06 15:37:26,093 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:26,333 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/config.yaml
2025-08-06 15:37:26,333 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/output.log
2025-08-06 15:37:26,334 INFO    Thread-12 :23508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/wandb-summary.json
2025-08-06 15:37:27,830 INFO    wandb-upload_2:23508 [upload_job.py:push():131] Uploaded file /tmp/tmpkxvh6tybwandb/ovhciw4e-media/images/feature_importance_0_7d6b222ae3603c44a99c.png
2025-08-06 15:37:31,094 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: keepalive
2025-08-06 15:37:31,284 INFO    SenderThread:23508 [sender.py:send_artifact():1458] sent artifact job-https___github.com_DennisGrisham_NYC_airbnb_price_prediction.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTkzNDA3MzY2Mw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcwNTI5ODExOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTkzNDA3MzY2Mw==', 'versionIndex': 3}}}
2025-08-06 15:37:31,284 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:31,284 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 9
2025-08-06 15:37:31,284 INFO    SenderThread:23508 [dir_watcher.py:finish():358] shutting down directory watcher
2025-08-06 15:37:31,284 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: status_report
2025-08-06 15:37:31,335 INFO    SenderThread:23508 [dir_watcher.py:finish():388] scan: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files
2025-08-06 15:37:31,335 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/output.log output.log
2025-08-06 15:37:31,335 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/requirements.txt requirements.txt
2025-08-06 15:37:31,335 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/wandb-metadata.json wandb-metadata.json
2025-08-06 15:37:31,335 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/wandb-summary.json wandb-summary.json
2025-08-06 15:37:31,338 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/conda-environment.yaml conda-environment.yaml
2025-08-06 15:37:31,339 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/config.yaml config.yaml
2025-08-06 15:37:31,341 INFO    SenderThread:23508 [dir_watcher.py:finish():402] scan save: /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/media/images/feature_importance_0_7d6b222ae3603c44a99c.png media/images/feature_importance_0_7d6b222ae3603c44a99c.png
2025-08-06 15:37:31,342 INFO    SenderThread:23508 [sender.py:transition_state():613] send defer: 10
2025-08-06 15:37:31,343 DEBUG   HandlerThread:23508 [handler.py:handle_request():146] handle_request: defer
2025-08-06 15:37:31,343 INFO    HandlerThread:23508 [handler.py:handle_request_defer():172] handle defer: 10
2025-08-06 15:37:31,343 DEBUG   SenderThread:23508 [sender.py:send_request():407] send_request: defer
2025-08-06 15:37:31,343 INFO    SenderThread:23508 [sender.py:send_request_defer():609] handle sender defer: 10
2025-08-06 15:37:31,343 INFO    SenderThread:23508 [file_pusher.py:finish():175] shutting down file pusher
2025-08-06 15:37:34,024 INFO    wandb-upload_1:23508 [upload_job.py:push():131] Uploaded file /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/requirements.txt
2025-08-06 15:37:34,254 INFO    wandb-upload_4:23508 [upload_job.py:push():131] Uploaded file /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/conda-environment.yaml
2025-08-06 15:37:35,073 INFO    wandb-upload_5:23508 [upload_job.py:push():131] Uploaded file /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/output.log
2025-08-06 15:37:35,073 INFO    wandb-upload_2:23508 [upload_job.py:push():131] Uploaded file /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/config.yaml
2025-08-06 15:37:35,079 INFO    wandb-upload_3:23508 [upload_job.py:push():131] Uploaded file /home/dennis-grisham/D501_Project_1_NYC_Airbnb/src/train_random_forest/wandb/run-20250806_153600-khzisktg/files/wandb-summary.json
2025-08-06 15:37:35,279 INFO    Thread-11 (_thread_body):23508 [sender.py:transition_state():613] send defer: 11
